Simulation,Predicted Price,Average Return,Log Return,Simple Return
3852,133.227,-0.0136078,-0.0396744,-0.0388976
3853,133.783,-0.0136078,-0.0396744,-0.0388976
3854,132.499,-0.0136078,-0.0396744,-0.0388976
3855,133.906,-0.0136078,-0.0396744,-0.0388976
3856,134.231,-0.0136078,-0.0396744,-0.0388976
3857,134.227,-0.0136078,-0.0396744,-0.0388976
3858,133.177,-0.0136078,-0.0396744,-0.0388976
3859,132.44,-0.0136078,-0.0396744,-0.0388976
3860,133.607,-0.0136078,-0.0396744,-0.0388976
3861,133.101,-0.0136078,-0.0396744,-0.0388976
3862,133.263,-0.0136078,-0.0396744,-0.0388976
3863,133.23,-0.0136078,-0.0396744,-0.0388976
3864,132.548,-0.0136078,-0.0396744,-0.0388976
3865,133.976,-0.0136078,-0.0396744,-0.0388976
3866,133.676,-0.0136078,-0.0396744,-0.0388976
3867,133.669,-0.0136078,-0.0396744,-0.0388976
3868,133.09,-0.0136078,-0.0396744,-0.0388976
3869,132.415,-0.0136078,-0.0396744,-0.0388976
3870,132.309,-0.0136078,-0.0396744,-0.0388976
3871,134.185,-0.0136078,-0.0396744,-0.0388976
3872,132.635,-0.0136078,-0.0396744,-0.0388976
3873,133.512,-0.0136078,-0.0396744,-0.0388976
3874,132.571,-0.0136078,-0.0396744,-0.0388976
3875,134.028,-0.0136078,-0.0396744,-0.0388976
3876,133.823,-0.0136078,-0.0396744,-0.0388976
3877,133.282,-0.0136078,-0.0396744,-0.0388976
3878,133.729,-0.0136078,-0.0396744,-0.0388976
3879,132.564,-0.0136078,-0.0396744,-0.0388976
3880,133.456,-0.0136078,-0.0396744,-0.0388976
3881,133.425,-0.0136078,-0.0396744,-0.0388976
3882,133.977,-0.0136078,-0.0396744,-0.0388976
3883,132.455,-0.0136078,-0.0396744,-0.0388976
3884,132.977,-0.0136078,-0.0396744,-0.0388976
3885,132.245,-0.0136078,-0.0396744,-0.0388976
3886,132.132,-0.0136078,-0.0396744,-0.0388976
3887,132.974,-0.0136078,-0.0396744,-0.0388976
3888,132.239,-0.0136078,-0.0396744,-0.0388976
3889,133.216,-0.0136078,-0.0396744,-0.0388976
3890,133.323,-0.0136078,-0.0396744,-0.0388976
3891,133.755,-0.0136078,-0.0396744,-0.0388976
3892,134.233,-0.0136078,-0.0396744,-0.0388976
3893,132.359,-0.0136078,-0.0396744,-0.0388976
3894,132.755,-0.0136078,-0.0396744,-0.0388976
3895,132.547,-0.0136078,-0.0396744,-0.0388976
3896,132.105,-0.0136078,-0.0396744,-0.0388976
3897,132.202,-0.0136078,-0.0396744,-0.0388976
3898,134.129,-0.0136078,-0.0396744,-0.0388976
3899,133.102,-0.0136078,-0.0396744,-0.0388976
3900,132.524,-0.0136078,-0.0396744,-0.0388976
3901,132.206,-0.0136078,-0.0396744,-0.0388976
3902,133.053,-0.0136078,-0.0396744,-0.0388976
3903,133.068,-0.0136078,-0.0396744,-0.0388976
3904,133.626,-0.0136078,-0.0396744,-0.0388976
3905,133.535,-0.0136078,-0.0396744,-0.0388976
3906,132.864,-0.0136078,-0.0396744,-0.0388976
3907,133.218,-0.0136078,-0.0396744,-0.0388976
3908,132.588,-0.0136078,-0.0396744,-0.0388976
3909,132.364,-0.0136078,-0.0396744,-0.0388976
3910,133.693,-0.0136078,-0.0396744,-0.0388976
3911,133.956,-0.0136078,-0.0396744,-0.0388976
3912,133.699,-0.0136078,-0.0396744,-0.0388976
3913,133.437,-0.0136078,-0.0396744,-0.0388976
3914,132.181,-0.0136078,-0.0396744,-0.0388976
3915,132.446,-0.0136078,-0.0396744,-0.0388976
3916,133.591,-0.0136078,-0.0396744,-0.0388976
3917,132.22,-0.0136078,-0.0396744,-0.0388976
3918,133.33,-0.0136078,-0.0396744,-0.0388976
3919,133.738,-0.0136078,-0.0396744,-0.0388976
3920,133.344,-0.0136078,-0.0396744,-0.0388976
3921,132.425,-0.0136078,-0.0396744,-0.0388976
3922,133.26,-0.0136078,-0.0396744,-0.0388976
3923,133.343,-0.0136078,-0.0396744,-0.0388976
3924,132.692,-0.0136078,-0.0396744,-0.0388976
3925,133.928,-0.0136078,-0.0396744,-0.0388976
3926,133.801,-0.0136078,-0.0396744,-0.0388976
3927,132.704,-0.0136078,-0.0396744,-0.0388976
3928,134.039,-0.0136078,-0.0396744,-0.0388976
3929,133.697,-0.0136078,-0.0396744,-0.0388976
3930,133.717,-0.0136078,-0.0396744,-0.0388976
3931,132.332,-0.0136078,-0.0396744,-0.0388976
3932,133.811,-0.0136078,-0.0396744,-0.0388976
3933,132.541,-0.0136078,-0.0396744,-0.0388976
3934,133.309,-0.0136078,-0.0396744,-0.0388976
3935,133.206,-0.0136078,-0.0396744,-0.0388976
3936,133.988,-0.0136078,-0.0396744,-0.0388976
3937,134.087,-0.0136078,-0.0396744,-0.0388976
3938,132.197,-0.0136078,-0.0396744,-0.0388976
3939,132.345,-0.0136078,-0.0396744,-0.0388976
3940,132.219,-0.0136078,-0.0396744,-0.0388976
3941,133.798,-0.0136078,-0.0396744,-0.0388976
3942,134.212,-0.0136078,-0.0396744,-0.0388976
3943,133.826,-0.0136078,-0.0396744,-0.0388976
3944,133.004,-0.0136078,-0.0396744,-0.0388976
3945,132.159,-0.0136078,-0.0396744,-0.0388976
3946,134.185,-0.0136078,-0.0396744,-0.0388976
3947,132.366,-0.0136078,-0.0396744,-0.0388976
3948,132.285,-0.0136078,-0.0396744,-0.0388976
3949,133.28,-0.0136078,-0.0396744,-0.0388976
3950,134.015,-0.0136078,-0.0396744,-0.0388976
3951,133.538,-0.0136078,-0.0396744,-0.0388976
3952,133.616,-0.0136078,-0.0396744,-0.0388976
3953,133.043,-0.0136078,-0.0396744,-0.0388976
3954,132.652,-0.0136078,-0.0396744,-0.0388976
3955,134.222,-0.0136078,-0.0396744,-0.0388976
3956,132.739,-0.0136078,-0.0396744,-0.0388976
3957,132.224,-0.0136078,-0.0396744,-0.0388976
3958,132.692,-0.0136078,-0.0396744,-0.0388976
3959,132.546,-0.0136078,-0.0396744,-0.0388976
3960,133.83,-0.0136078,-0.0396744,-0.0388976
3961,132.181,-0.0136078,-0.0396744,-0.0388976
3962,132.786,-0.0136078,-0.0396744,-0.0388976
3963,133.408,-0.0136078,-0.0396744,-0.0388976
3964,132.629,-0.0136078,-0.0396744,-0.0388976
3965,134.008,-0.0136078,-0.0396744,-0.0388976
3966,132.386,-0.0136078,-0.0396744,-0.0388976
3967,132.386,-0.0136078,-0.0396744,-0.0388976
3968,133.861,-0.0136078,-0.0396744,-0.0388976
3969,132.49,-0.0136078,-0.0396744,-0.0388976
3970,132.639,-0.0136078,-0.0396744,-0.0388976
3971,133.989,-0.0136078,-0.0396744,-0.0388976
3972,134.201,-0.0136078,-0.0396744,-0.0388976
3973,132.617,-0.0136078,-0.0396744,-0.0388976
3974,133.583,-0.0136078,-0.0396744,-0.0388976
3975,132.971,-0.0136078,-0.0396744,-0.0388976
3976,132.683,-0.0136078,-0.0396744,-0.0388976
3977,133.533,-0.0136078,-0.0396744,-0.0388976
3978,133.246,-0.0136078,-0.0396744,-0.0388976
3979,132.877,-0.0136078,-0.0396744,-0.0388976
3980,132.585,-0.0136078,-0.0396744,-0.0388976
3981,133.028,-0.0136078,-0.0396744,-0.0388976
3982,132.188,-0.0136078,-0.0396744,-0.0388976
3983,134.113,-0.0136078,-0.0396744,-0.0388976
3984,133.985,-0.0136078,-0.0396744,-0.0388976
3985,132.747,-0.0136078,-0.0396744,-0.0388976
3986,134.101,-0.0136078,-0.0396744,-0.0388976
3987,132.493,-0.0136078,-0.0396744,-0.0388976
3988,132.879,-0.0136078,-0.0396744,-0.0388976
3989,132.56,-0.0136078,-0.0396744,-0.0388976
3990,132.948,-0.0136078,-0.0396744,-0.0388976
3991,132.479,-0.0136078,-0.0396744,-0.0388976
3992,132.649,-0.0136078,-0.0396744,-0.0388976
3993,133.645,-0.0136078,-0.0396744,-0.0388976
3994,133.798,-0.0136078,-0.0396744,-0.0388976
3995,133.187,-0.0136078,-0.0396744,-0.0388976
3996,133.42,-0.0136078,-0.0396744,-0.0388976
3997,134.095,-0.0136078,-0.0396744,-0.0388976
3998,133.483,-0.0136078,-0.0396744,-0.0388976
3999,133.049,-0.0136078,-0.0396744,-0.0388976
4000,132.353,-0.0136078,-0.0396744,-0.0388976
4001,134.035,-0.0136078,-0.0396744,-0.0388976
4002,132.807,-0.0136078,-0.0396744,-0.0388976
4003,132.32,-0.0136078,-0.0396744,-0.0388976
4004,132.42,-0.0136078,-0.0396744,-0.0388976
4005,132.163,-0.0136078,-0.0396744,-0.0388976
4006,133.2,-0.0136078,-0.0396744,-0.0388976
4007,133.012,-0.0136078,-0.0396744,-0.0388976
4008,133.604,-0.0136078,-0.0396744,-0.0388976
4009,132.22,-0.0136078,-0.0396744,-0.0388976
4010,133.801,-0.0136078,-0.0396744,-0.0388976
4011,134.102,-0.0136078,-0.0396744,-0.0388976
4012,133.156,-0.0136078,-0.0396744,-0.0388976
4013,133.897,-0.0136078,-0.0396744,-0.0388976
4014,133.981,-0.0136078,-0.0396744,-0.0388976
4015,132.909,-0.0136078,-0.0396744,-0.0388976
4016,132.414,-0.0136078,-0.0396744,-0.0388976
4017,133.849,-0.0136078,-0.0396744,-0.0388976
4018,133.311,-0.0136078,-0.0396744,-0.0388976
4019,133.202,-0.0136078,-0.0396744,-0.0388976
4020,132.18,-0.0136078,-0.0396744,-0.0388976
4021,134.174,-0.0136078,-0.0396744,-0.0388976
4022,133.591,-0.0136078,-0.0396744,-0.0388976
4023,132.736,-0.0136078,-0.0396744,-0.0388976
4024,133.585,-0.0136078,-0.0396744,-0.0388976
4025,133.157,-0.0136078,-0.0396744,-0.0388976
4026,133.836,-0.0136078,-0.0396744,-0.0388976
4027,132.775,-0.0136078,-0.0396744,-0.0388976
4028,133.018,-0.0136078,-0.0396744,-0.0388976
4029,133.087,-0.0136078,-0.0396744,-0.0388976
4030,133.736,-0.0136078,-0.0396744,-0.0388976
4031,133.28,-0.0136078,-0.0396744,-0.0388976
4032,132.889,-0.0136078,-0.0396744,-0.0388976
4033,132.315,-0.0136078,-0.0396744,-0.0388976
4034,133.51,-0.0136078,-0.0396744,-0.0388976
4035,133.218,-0.0136078,-0.0396744,-0.0388976
4036,132.385,-0.0136078,-0.0396744,-0.0388976
4037,132.482,-0.0136078,-0.0396744,-0.0388976
4038,134.145,-0.0136078,-0.0396744,-0.0388976
4039,133.899,-0.0136078,-0.0396744,-0.0388976
4040,132.609,-0.0136078,-0.0396744,-0.0388976
4041,133.713,-0.0136078,-0.0396744,-0.0388976
4042,133.767,-0.0136078,-0.0396744,-0.0388976
4043,133.676,-0.0136078,-0.0396744,-0.0388976
4044,133.377,-0.0136078,-0.0396744,-0.0388976
4045,133.515,-0.0136078,-0.0396744,-0.0388976
4046,132.357,-0.0136078,-0.0396744,-0.0388976
4047,133.701,-0.0136078,-0.0396744,-0.0388976
4048,133.132,-0.0136078,-0.0396744,-0.0388976
4049,133.578,-0.0136078,-0.0396744,-0.0388976
4050,132.673,-0.0136078,-0.0396744,-0.0388976
4051,133.22,-0.0136078,-0.0396744,-0.0388976
4052,133.518,-0.0136078,-0.0396744,-0.0388976
4053,134.178,-0.0136078,-0.0396744,-0.0388976
4054,133.868,-0.0136078,-0.0396744,-0.0388976
4055,132.873,-0.0136078,-0.0396744,-0.0388976
4056,133.101,-0.0136078,-0.0396744,-0.0388976
4057,133.471,-0.0136078,-0.0396744,-0.0388976
4058,133.559,-0.0136078,-0.0396744,-0.0388976
4059,134.033,-0.0136078,-0.0396744,-0.0388976
4060,132.33,-0.0136078,-0.0396744,-0.0388976
4061,133.064,-0.0136078,-0.0396744,-0.0388976
4062,133.081,-0.0136078,-0.0396744,-0.0388976
4063,133.128,-0.0136078,-0.0396744,-0.0388976
4064,133.287,-0.0136078,-0.0396744,-0.0388976
4065,132.363,-0.0136078,-0.0396744,-0.0388976
4066,132.121,-0.0136078,-0.0396744,-0.0388976
4067,133.582,-0.0136078,-0.0396744,-0.0388976
4068,132.753,-0.0136078,-0.0396744,-0.0388976
4069,134.174,-0.0136078,-0.0396744,-0.0388976
4070,133.248,-0.0136078,-0.0396744,-0.0388976
4071,133.271,-0.0136078,-0.0396744,-0.0388976
4072,133.653,-0.0136078,-0.0396744,-0.0388976
4073,132.785,-0.0136078,-0.0396744,-0.0388976
4074,132.718,-0.0136078,-0.0396744,-0.0388976
4075,132.8,-0.0136078,-0.0396744,-0.0388976
4076,134.214,-0.0136078,-0.0396744,-0.0388976
4077,132.983,-0.0136078,-0.0396744,-0.0388976
4078,132.273,-0.0136078,-0.0396744,-0.0388976
4079,133.112,-0.0136078,-0.0396744,-0.0388976
4080,132.333,-0.0136078,-0.0396744,-0.0388976
4081,132.854,-0.0136078,-0.0396744,-0.0388976
4082,132.106,-0.0136078,-0.0396744,-0.0388976
4083,133.761,-0.0136078,-0.0396744,-0.0388976
4084,132.798,-0.0136078,-0.0396744,-0.0388976
4085,133.882,-0.0136078,-0.0396744,-0.0388976
4086,132.405,-0.0136078,-0.0396744,-0.0388976
4087,133.811,-0.0136078,-0.0396744,-0.0388976
4088,133.121,-0.0136078,-0.0396744,-0.0388976
4089,133.874,-0.0136078,-0.0396744,-0.0388976
4090,133.611,-0.0136078,-0.0396744,-0.0388976
4091,133.36,-0.0136078,-0.0396744,-0.0388976
4092,132.707,-0.0136078,-0.0396744,-0.0388976
4093,132.463,-0.0136078,-0.0396744,-0.0388976
4094,132.262,-0.0136078,-0.0396744,-0.0388976
4095,133.907,-0.0136078,-0.0396744,-0.0388976
4096,132.735,-0.0136078,-0.0396744,-0.0388976
4097,132.29,-0.0136078,-0.0396744,-0.0388976
4098,133.257,-0.0136078,-0.0396744,-0.0388976
4099,133.398,-0.0136078,-0.0396744,-0.0388976
4100,132.23,-0.0136078,-0.0396744,-0.0388976
4101,132.278,-0.0136078,-0.0396744,-0.0388976
4102,132.441,-0.0136078,-0.0396744,-0.0388976
4103,133.792,-0.0136078,-0.0396744,-0.0388976
4104,132.971,-0.0136078,-0.0396744,-0.0388976
4105,133.068,-0.0136078,-0.0396744,-0.0388976
4106,132.362,-0.0136078,-0.0396744,-0.0388976
4107,132.951,-0.0136078,-0.0396744,-0.0388976
4108,133.964,-0.0136078,-0.0396744,-0.0388976
4109,132.542,-0.0136078,-0.0396744,-0.0388976
4110,133.977,-0.0136078,-0.0396744,-0.0388976
4111,134.208,-0.0136078,-0.0396744,-0.0388976
4112,133.306,-0.0136078,-0.0396744,-0.0388976
4113,133.991,-0.0136078,-0.0396744,-0.0388976
4114,133.735,-0.0136078,-0.0396744,-0.0388976
4115,134.017,-0.0136078,-0.0396744,-0.0388976
4116,133.64,-0.0136078,-0.0396744,-0.0388976
4117,134.051,-0.0136078,-0.0396744,-0.0388976
4118,133.595,-0.0136078,-0.0396744,-0.0388976
4119,132.532,-0.0136078,-0.0396744,-0.0388976
4120,133.692,-0.0136078,-0.0396744,-0.0388976
4121,132.975,-0.0136078,-0.0396744,-0.0388976
4122,133.803,-0.0136078,-0.0396744,-0.0388976
4123,132.171,-0.0136078,-0.0396744,-0.0388976
4124,133.348,-0.0136078,-0.0396744,-0.0388976
4125,133.974,-0.0136078,-0.0396744,-0.0388976
4126,133.987,-0.0136078,-0.0396744,-0.0388976
4127,133.996,-0.0136078,-0.0396744,-0.0388976
4128,134.174,-0.0136078,-0.0396744,-0.0388976
4129,133.011,-0.0136078,-0.0396744,-0.0388976
4130,133.161,-0.0136078,-0.0396744,-0.0388976
4131,132.171,-0.0136078,-0.0396744,-0.0388976
4132,133.198,-0.0136078,-0.0396744,-0.0388976
4133,133.512,-0.0136078,-0.0396744,-0.0388976
4134,133.871,-0.0136078,-0.0396744,-0.0388976
4135,134.084,-0.0136078,-0.0396744,-0.0388976
4136,132.352,-0.0136078,-0.0396744,-0.0388976
4137,134.144,-0.0136078,-0.0396744,-0.0388976
4138,132.803,-0.0136078,-0.0396744,-0.0388976
4139,134.227,-0.0136078,-0.0396744,-0.0388976
4140,132.453,-0.0136078,-0.0396744,-0.0388976
4141,132.549,-0.0136078,-0.0396744,-0.0388976
4142,134.201,-0.0136078,-0.0396744,-0.0388976
4143,133.67,-0.0136078,-0.0396744,-0.0388976
4144,132.309,-0.0136078,-0.0396744,-0.0388976
4145,133.702,-0.0136078,-0.0396744,-0.0388976
4146,133.454,-0.0136078,-0.0396744,-0.0388976
4147,133.858,-0.0136078,-0.0396744,-0.0388976
4148,133.52,-0.0136078,-0.0396744,-0.0388976
4149,132.819,-0.0136078,-0.0396744,-0.0388976
4150,132.161,-0.0136078,-0.0396744,-0.0388976
4151,132.98,-0.0136078,-0.0396744,-0.0388976
4152,133.706,-0.0136078,-0.0396744,-0.0388976
4153,133.872,-0.0136078,-0.0396744,-0.0388976
4154,133.059,-0.0136078,-0.0396744,-0.0388976
4155,132.824,-0.0136078,-0.0396744,-0.0388976
4156,133.613,-0.0136078,-0.0396744,-0.0388976
4157,132.814,-0.0136078,-0.0396744,-0.0388976
4158,132.588,-0.0136078,-0.0396744,-0.0388976
4159,133.553,-0.0136078,-0.0396744,-0.0388976
4160,133.738,-0.0136078,-0.0396744,-0.0388976
4161,133.66,-0.0136078,-0.0396744,-0.0388976
4162,133.632,-0.0136078,-0.0396744,-0.0388976
4163,132.706,-0.0136078,-0.0396744,-0.0388976
4164,132.941,-0.0136078,-0.0396744,-0.0388976
4165,133.27,-0.0136078,-0.0396744,-0.0388976
4166,132.557,-0.0136078,-0.0396744,-0.0388976
4167,133.202,-0.0136078,-0.0396744,-0.0388976
4168,133.181,-0.0136078,-0.0396744,-0.0388976
4169,133.269,-0.0136078,-0.0396744,-0.0388976
4170,133.195,-0.0136078,-0.0396744,-0.0388976
4171,133.544,-0.0136078,-0.0396744,-0.0388976
4172,133.729,-0.0136078,-0.0396744,-0.0388976
4173,133.163,-0.0136078,-0.0396744,-0.0388976
4174,132.983,-0.0136078,-0.0396744,-0.0388976
4175,133.948,-0.0136078,-0.0396744,-0.0388976
4176,132.635,-0.0136078,-0.0396744,-0.0388976
4177,132.21,-0.0136078,-0.0396744,-0.0388976
4178,133.573,-0.0136078,-0.0396744,-0.0388976
4179,134.068,-0.0136078,-0.0396744,-0.0388976
4180,132.937,-0.0136078,-0.0396744,-0.0388976
4181,133.642,-0.0136078,-0.0396744,-0.0388976
4182,132.816,-0.0136078,-0.0396744,-0.0388976
4183,132.414,-0.0136078,-0.0396744,-0.0388976
4184,133.282,-0.0136078,-0.0396744,-0.0388976
4185,133.787,-0.0136078,-0.0396744,-0.0388976
4186,133.147,-0.0136078,-0.0396744,-0.0388976
4187,132.666,-0.0136078,-0.0396744,-0.0388976
4188,132.372,-0.0136078,-0.0396744,-0.0388976
4189,133.646,-0.0136078,-0.0396744,-0.0388976
4190,134.132,-0.0136078,-0.0396744,-0.0388976
4191,134.02,-0.0136078,-0.0396744,-0.0388976
4192,133.075,-0.0136078,-0.0396744,-0.0388976
4193,133.531,-0.0136078,-0.0396744,-0.0388976
4194,132.494,-0.0136078,-0.0396744,-0.0388976
4195,133.93,-0.0136078,-0.0396744,-0.0388976
4196,132.573,-0.0136078,-0.0396744,-0.0388976
4197,132.96,-0.0136078,-0.0396744,-0.0388976
4198,132.9,-0.0136078,-0.0396744,-0.0388976
4199,133.664,-0.0136078,-0.0396744,-0.0388976
4200,134.144,-0.0136078,-0.0396744,-0.0388976
4201,134.009,-0.0136078,-0.0396744,-0.0388976
4202,132.978,-0.0136078,-0.0396744,-0.0388976
4203,133.64,-0.0136078,-0.0396744,-0.0388976
4204,132.94,-0.0136078,-0.0396744,-0.0388976
4205,133.873,-0.0136078,-0.0396744,-0.0388976
4206,133.356,-0.0136078,-0.0396744,-0.0388976
4207,133.486,-0.0136078,-0.0396744,-0.0388976
4208,133.992,-0.0136078,-0.0396744,-0.0388976
4209,132.699,-0.0136078,-0.0396744,-0.0388976
4210,133.321,-0.0136078,-0.0396744,-0.0388976
4211,132.698,-0.0136078,-0.0396744,-0.0388976
4212,132.114,-0.0136078,-0.0396744,-0.0388976
4213,134.05,-0.0136078,-0.0396744,-0.0388976
4214,133.02,-0.0136078,-0.0396744,-0.0388976
4215,133.304,-0.0136078,-0.0396744,-0.0388976
4216,133.604,-0.0136078,-0.0396744,-0.0388976
4217,134.082,-0.0136078,-0.0396744,-0.0388976
4218,133.882,-0.0136078,-0.0396744,-0.0388976
4219,133.886,-0.0136078,-0.0396744,-0.0388976
4220,133.495,-0.0136078,-0.0396744,-0.0388976
4221,133.781,-0.0136078,-0.0396744,-0.0388976
4222,133.673,-0.0136078,-0.0396744,-0.0388976
4223,132.342,-0.0136078,-0.0396744,-0.0388976
4224,133.08,-0.0136078,-0.0396744,-0.0388976
4225,134.079,-0.0136078,-0.0396744,-0.0388976
4226,134.182,-0.0136078,-0.0396744,-0.0388976
4227,133.563,-0.0136078,-0.0396744,-0.0388976
4228,132.807,-0.0136078,-0.0396744,-0.0388976
4229,132.849,-0.0136078,-0.0396744,-0.0388976
4230,132.997,-0.0136078,-0.0396744,-0.0388976
4231,132.718,-0.0136078,-0.0396744,-0.0388976
4232,132.627,-0.0136078,-0.0396744,-0.0388976
4233,133.887,-0.0136078,-0.0396744,-0.0388976
4234,132.131,-0.0136078,-0.0396744,-0.0388976
4235,133.477,-0.0136078,-0.0396744,-0.0388976
4236,133.528,-0.0136078,-0.0396744,-0.0388976
4237,133.394,-0.0136078,-0.0396744,-0.0388976
4238,132.733,-0.0136078,-0.0396744,-0.0388976
4239,133.287,-0.0136078,-0.0396744,-0.0388976
4240,134.006,-0.0136078,-0.0396744,-0.0388976
4241,133.967,-0.0136078,-0.0396744,-0.0388976
4242,133.897,-0.0136078,-0.0396744,-0.0388976
4243,134.028,-0.0136078,-0.0396744,-0.0388976
4244,133.783,-0.0136078,-0.0396744,-0.0388976
4245,132.687,-0.0136078,-0.0396744,-0.0388976
4246,133.1,-0.0136078,-0.0396744,-0.0388976
4247,133.156,-0.0136078,-0.0396744,-0.0388976
4248,132.536,-0.0136078,-0.0396744,-0.0388976
4249,132.751,-0.0136078,-0.0396744,-0.0388976
4250,132.811,-0.0136078,-0.0396744,-0.0388976
4251,133.943,-0.0136078,-0.0396744,-0.0388976
4252,132.302,-0.0136078,-0.0396744,-0.0388976
4253,132.256,-0.0136078,-0.0396744,-0.0388976
4254,134.195,-0.0136078,-0.0396744,-0.0388976
4255,133.291,-0.0136078,-0.0396744,-0.0388976
4256,132.104,-0.0136078,-0.0396744,-0.0388976
4257,134.143,-0.0136078,-0.0396744,-0.0388976
4258,132.625,-0.0136078,-0.0396744,-0.0388976
4259,132.818,-0.0136078,-0.0396744,-0.0388976
4260,132.76,-0.0136078,-0.0396744,-0.0388976
4261,133.533,-0.0136078,-0.0396744,-0.0388976
4262,133.446,-0.0136078,-0.0396744,-0.0388976
4263,133.296,-0.0136078,-0.0396744,-0.0388976
4264,133.188,-0.0136078,-0.0396744,-0.0388976
4265,133.485,-0.0136078,-0.0396744,-0.0388976
4266,132.545,-0.0136078,-0.0396744,-0.0388976
4267,132.487,-0.0136078,-0.0396744,-0.0388976
4268,132.649,-0.0136078,-0.0396744,-0.0388976
4269,133.187,-0.0136078,-0.0396744,-0.0388976
4270,133.685,-0.0136078,-0.0396744,-0.0388976
4271,132.424,-0.0136078,-0.0396744,-0.0388976
4272,132.922,-0.0136078,-0.0396744,-0.0388976
4273,133.349,-0.0136078,-0.0396744,-0.0388976
4274,132.221,-0.0136078,-0.0396744,-0.0388976
4275,132.476,-0.0136078,-0.0396744,-0.0388976
4276,133.949,-0.0136078,-0.0396744,-0.0388976
4277,133.229,-0.0136078,-0.0396744,-0.0388976
4278,133.542,-0.0136078,-0.0396744,-0.0388976
4279,132.255,-0.0136078,-0.0396744,-0.0388976
4280,133.892,-0.0136078,-0.0396744,-0.0388976
4281,132.126,-0.0136078,-0.0396744,-0.0388976
4282,134.107,-0.0136078,-0.0396744,-0.0388976
4283,134.105,-0.0136078,-0.0396744,-0.0388976
4284,132.29,-0.0136078,-0.0396744,-0.0388976
4285,134.068,-0.0136078,-0.0396744,-0.0388976
4286,133.163,-0.0136078,-0.0396744,-0.0388976
4287,132.301,-0.0136078,-0.0396744,-0.0388976
4288,133.977,-0.0136078,-0.0396744,-0.0388976
4289,133.699,-0.0136078,-0.0396744,-0.0388976
4290,133.027,-0.0136078,-0.0396744,-0.0388976
4291,132.506,-0.0136078,-0.0396744,-0.0388976
4292,133.001,-0.0136078,-0.0396744,-0.0388976
4293,132.246,-0.0136078,-0.0396744,-0.0388976
4294,133.713,-0.0136078,-0.0396744,-0.0388976
4295,134.103,-0.0136078,-0.0396744,-0.0388976
4296,133.64,-0.0136078,-0.0396744,-0.0388976
4297,134.17,-0.0136078,-0.0396744,-0.0388976
4298,132.358,-0.0136078,-0.0396744,-0.0388976
4299,134.203,-0.0136078,-0.0396744,-0.0388976
4300,133.124,-0.0136078,-0.0396744,-0.0388976
4301,133.953,-0.0136078,-0.0396744,-0.0388976
4302,132.394,-0.0136078,-0.0396744,-0.0388976
4303,133.96,-0.0136078,-0.0396744,-0.0388976
4304,133.071,-0.0136078,-0.0396744,-0.0388976
4305,132.523,-0.0136078,-0.0396744,-0.0388976
4306,132.206,-0.0136078,-0.0396744,-0.0388976
4307,132.788,-0.0136078,-0.0396744,-0.0388976
4308,133.662,-0.0136078,-0.0396744,-0.0388976
4309,133.657,-0.0136078,-0.0396744,-0.0388976
4310,132.951,-0.0136078,-0.0396744,-0.0388976
4311,133.322,-0.0136078,-0.0396744,-0.0388976
4312,133.691,-0.0136078,-0.0396744,-0.0388976
4313,132.825,-0.0136078,-0.0396744,-0.0388976
4314,133.194,-0.0136078,-0.0396744,-0.0388976
4315,133.89,-0.0136078,-0.0396744,-0.0388976
4316,132.66,-0.0136078,-0.0396744,-0.0388976
4317,132.131,-0.0136078,-0.0396744,-0.0388976
4318,134.1,-0.0136078,-0.0396744,-0.0388976
4319,132.407,-0.0136078,-0.0396744,-0.0388976
4320,133.738,-0.0136078,-0.0396744,-0.0388976
4321,132.894,-0.0136078,-0.0396744,-0.0388976
4322,132.821,-0.0136078,-0.0396744,-0.0388976
4323,132.509,-0.0136078,-0.0396744,-0.0388976
4324,133.049,-0.0136078,-0.0396744,-0.0388976
4325,132.305,-0.0136078,-0.0396744,-0.0388976
4326,132.38,-0.0136078,-0.0396744,-0.0388976
4327,132.46,-0.0136078,-0.0396744,-0.0388976
4328,132.242,-0.0136078,-0.0396744,-0.0388976
4329,132.646,-0.0136078,-0.0396744,-0.0388976
4330,132.429,-0.0136078,-0.0396744,-0.0388976
4331,133.275,-0.0136078,-0.0396744,-0.0388976
4332,132.369,-0.0136078,-0.0396744,-0.0388976
4333,132.731,-0.0136078,-0.0396744,-0.0388976
4334,133.003,-0.0136078,-0.0396744,-0.0388976
4335,133.349,-0.0136078,-0.0396744,-0.0388976
4336,133.163,-0.0136078,-0.0396744,-0.0388976
4337,133.118,-0.0136078,-0.0396744,-0.0388976
4338,134.051,-0.0136078,-0.0396744,-0.0388976
4339,132.596,-0.0136078,-0.0396744,-0.0388976
4340,132.545,-0.0136078,-0.0396744,-0.0388976
4341,132.77,-0.0136078,-0.0396744,-0.0388976
4342,133.83,-0.0136078,-0.0396744,-0.0388976
4343,134.148,-0.0136078,-0.0396744,-0.0388976
4344,133.505,-0.0136078,-0.0396744,-0.0388976
4345,132.792,-0.0136078,-0.0396744,-0.0388976
4346,133.804,-0.0136078,-0.0396744,-0.0388976
4347,134.079,-0.0136078,-0.0396744,-0.0388976
4348,132.83,-0.0136078,-0.0396744,-0.0388976
4349,133.671,-0.0136078,-0.0396744,-0.0388976
4350,132.253,-0.0136078,-0.0396744,-0.0388976
